28-12 13:12:43,50.0,0.500,49.500,0.0,0.0,0.0,1143222272.0,27148288.0,830603264.0,97955840.0,1062.0,1828.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:44,49.749,1.005,48.744,0.0,0.0,0.503,1143222272.0,27148288.0,830603264.0,97955840.0,1746.0,61494.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:45,50.505,0.0,49.495,0.0,0.0,0.0,1143222272.0,27148288.0,830603264.0,97955840.0,816.0,13404.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:46,52.261,1.005,46.734,0.0,0.0,0.0,1143730176.0,27148288.0,830603264.0,97447936.0,816.0,1580.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:47,49.749,0.503,49.749,0.0,0.0,0.0,1143726080.0,27152384.0,830603264.0,97447936.0,696.0,1379.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:48,49.246,1.005,49.246,0.0,0.0,0.503,1143726080.0,27152384.0,830603264.0,97447936.0,1248.0,13932.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:49,49.749,1.005,49.246,0.0,0.0,0.0,1143721984.0,27152384.0,830607360.0,97447936.0,1386.0,12082.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:50,50.0,0.505,49.495,0.0,0.0,0.0,1143721984.0,27152384.0,830607360.0,97447936.0,1116.0,2348.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:51,49.749,1.005,48.744,0.0,0.0,0.503,1143721984.0,27152384.0,830607360.0,97447936.0,1392.0,1889.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:52,49.746,1.015,49.239,0.0,0.0,0.0,1143840768.0,27160576.0,830607360.0,97320960.0,1446.0,20678.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:53,50.0,1.010,48.485,0.0,0.0,0.505,1143840768.0,27160576.0,830607360.0,97320960.0,2268.0,21035.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:54,43.005,2.073,54.922,0.0,0.0,0.0,1143840768.0,27160576.0,830607360.0,97320960.0,1464.0,1832.0,0.0,0.0,0.0,0.0,0.0
28-12 13:12:55,0.0,0.0,100.0,0.0,0.0,0.0,1143840768.0,27160576.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:12:56,0.0,0.0,100.0,0.0,0.0,0.0,1143840768.0,27160576.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:12:57,0.0,0.0,100.0,0.0,0.0,0.0,1143836672.0,27164672.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:12:58,0.0,0.0,100.0,0.0,0.0,0.0,1143836672.0,27164672.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:12:59,0.0,0.0,100.0,0.0,0.0,0.0,1143836672.0,27164672.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:00,0.500,0.0,99.500,0.0,0.0,0.0,1143836672.0,27164672.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:01,0.0,0.510,99.490,0.0,0.0,0.0,1143836672.0,27164672.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:02,0.0,0.510,99.490,0.0,0.0,0.0,1143832576.0,27168768.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:03,0.0,0.0,100.0,0.0,0.0,0.0,1143832576.0,27168768.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:04,0.0,0.0,100.0,0.0,0.0,0.0,1143832576.0,27168768.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:05,0.500,0.0,99.500,0.0,0.0,0.0,1143832576.0,27168768.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:06,0.0,0.0,100.0,0.0,0.0,0.0,1143832576.0,27168768.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:07,0.0,0.0,100.0,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:08,0.0,0.0,100.0,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
